147.32.84.165,1313725404,6,61.155.199.250,34.526315789473685,2272.6666666666665
147.32.84.165,1313725388,6,119.167.201.242,87.73913043478261,1086.1818181818182
147.32.84.165,1313725403,6,61.155.199.250,45.925925925925924,1523.4166666666667
147.32.84.165,1313725395,6,119.167.201.251,162.85714285714286,280.2
147.32.84.165,1313725387,6,119.167.201.251,71.40983606557377,2140.6363636363635
147.32.84.165,1313725382,6,119.167.201.251,134.3030303030303,1126.4
147.32.84.165,1313725410,6,65.54.89.183,68.57142857142857,75.25
147.32.84.165,1313725396,6,121.14.63.240,125.32467532467533,2261.6521739130435
147.32.84.165,1313725416,6,121.14.63.240,0,0
147.32.84.165,1313725405,6,121.14.63.240,41.348837209302324,2858.4545454545455
147.32.84.165,1313725417,6,119.42.227.246,237.6,291.1666666666667
147.32.84.165,1313725418,6,119.42.227.246,0,0
147.32.84.165,1313725388,6,119.167.201.242,27.645569620253166,1890.057142857143
147.32.84.165,1313725416,6,121.14.63.240,0,0
147.32.84.165,1313725418,6,119.42.227.246,191.2,323
147.32.84.165,1313725418,6,119.42.227.246,0,0
147.32.84.165,1313725415,6,65.54.89.183,10.212765957446809,2386.2105263157896
147.32.84.165,1313725418,6,119.42.227.246,189.6,131.8
147.32.84.165,1313725419,6,119.42.227.246,0,0
147.32.84.165,1313725404,6,64.120.223.180,209.0909090909091,221.14285714285714
147.32.84.165,1313725418,6,119.42.233.252,298.8,74
147.32.84.165,1313725419,6,119.42.233.252,0,0
147.32.84.165,1313725390,6,125.39.78.235,6.030674846625767,1394.467248908297
147.32.84.165,1313725404,6,64.120.223.180,203.33333333333334,256.875
147.32.84.165,1313725419,6,119.42.227.246,135.42857142857142,719
147.32.84.165,1313725420,6,119.42.227.246,0,0
147.32.84.165,1313725419,6,119.42.233.252,376,128.8
147.32.84.165,1313725420,6,119.42.233.252,0,0
147.32.84.165,1313725420,6,119.42.233.252,329.6,95.6
147.32.84.165,1313725420,6,119.42.233.252,0,0
147.32.84.165,1313725421,6,119.42.233.239,380.8,44.2
147.32.84.165,1313725421,6,119.42.233.239,0,0
147.32.84.165,1313725422,6,119.42.233.239,311.2,81.8
147.32.84.165,1313725422,6,119.42.233.239,0,0
147.32.84.165,1313725419,6,65.54.89.183,76.85714285714286,385.25
125.39.78.235,1313725391,6,147.32.84.165,258.5,44
147.32.84.165,1313725394,6,113.107.89.175,97.6923076923077,431
147.32.84.165,1313725420,6,122.228.242.240,57.09090909090909,887.2
147.32.84.165,1313725384,6,58.215.240.7,0.03190368698269375,3175.225185832969
147.32.84.165,1313725426,6,58.215.240.7,0,0
125.39.78.235,1313725391,6,147.32.84.165,1327.054054054054,5.147540983606557
147.32.84.165,1313725436,6,119.42.227.250,411.6,105.2
147.32.84.165,1313725437,6,119.42.227.250,0,0
147.32.84.165,1313725397,6,113.107.89.175,20.2,2949.8977272727275
147.32.84.165,1313725403,6,113.107.89.175,26.651162790697676,2409.0588235294117
147.32.84.165,1313725436,6,61.155.199.250,88.85714285714286,319.5
147.32.84.165,1313725383,6,218.241.153.206,93.14285714285714,434.3333333333333
8.6.0.1,1313725308,0,8.0.6.4,0,0
147.32.84.165,1313725457,6,115.238.226.44,46.4,79.4
147.32.84.165,1313725458,6,115.238.226.44,0,0
147.32.84.165,1313725458,6,221.123.176.24,76,0
147.32.84.165,1313725459,6,221.123.176.24,0,118.2
147.32.84.165,1313725339,17,147.32.80.9,34.205128205128204,233.1
147.32.84.165,1313725461,6,221.123.176.24,77,0
147.32.84.165,1313725461,6,221.123.176.24,0,148.5
147.32.84.165,1313725461,6,221.123.176.10,49.142857142857146,664.5714285714286
147.32.84.165,1313725462,6,221.123.176.10,0,0
147.32.84.165,1313725463,6,61.160.210.188,11.9,1232.741935483871
147.32.84.165,1313725464,6,61.160.210.188,0,0
147.32.84.165,1313725463,6,61.160.210.188,13.166666666666666,1214.0714285714287
147.32.84.165,1313725464,6,61.160.210.188,0,0
147.32.84.165,1313725463,6,61.160.210.188,9.192307692307692,1252
147.32.84.165,1313725464,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725463,6,61.160.210.188,7.117647058823529,1934.9714285714285
147.32.84.165,1313725464,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
147.32.84.165,1313725465,6,61.160.210.188,0,0
221.123.176.37,1313725349,17,147.32.84.165,59,59
147.32.84.165,1313725389,6,125.39.78.235,6.090163934426229,1410.0451866404715
147.32.84.165,1313725347,17,147.32.84.255,191.8,201
147.32.84.165,1313725338,17,147.32.84.255,54.25954198473283,68
147.32.84.165,1313725486,6,147.32.84.171,113.88888888888889,83.27272727272727
147.32.84.165,1313725487,6,147.32.84.171,0,0
147.32.84.165,1313725489,6,221.123.176.52,81.2,27.2
147.32.84.165,1313725490,6,221.123.176.52,0,0
147.32.84.165,1313725481,6,125.39.78.235,7.147540983606557,1285.5454545454545
147.32.84.165,1313725462,17,221.123.176.37,40.78787878787879,545.3809523809524
221.123.176.37,1313725470,17,147.32.84.165,59,59
147.32.84.165,1313725461,17,58.48.111.62,39.111111111111114,64
8.6.0.1,1313725450,0,8.0.6.4,0,0
147.32.84.191,1313725630,6,173.194.1.21,1.0054446460980035,2533.222602739726
147.32.84.165,1313725464,17,122.194.153.106,60.391304347826086,82.75
46.211.202.106,1313725479,17,147.32.84.165,121.5,270.57142857142856
147.32.84.191,1313725669,6,117.21.224.236,104.8,717.6666666666666
147.32.84.191,1313725669,6,117.21.224.236,0,0
147.32.84.191,1313725669,6,122.227.164.244,102.83333333333333,991.6
147.32.84.191,1313725670,6,119.42.233.242,314,99.8
147.32.84.191,1313725670,6,122.227.164.244,0,0
147.32.84.191,1313725671,6,119.42.233.242,0,0
147.32.84.191,1313725675,6,125.39.78.235,59,724.5454545454545
147.32.84.191,1313725660,6,58.215.240.6,62.57142857142857,273.2
147.32.84.191,1313725680,6,125.39.78.235,0,257
147.32.84.191,1313725679,6,61.155.199.240,7.118279569892473,2795.2972972972975
147.32.84.191,1313725676,6,221.203.179.12,111.04761904761905,718.7
147.32.84.191,1313725674,6,221.203.179.12,142.66666666666666,819.5454545454545
147.32.84.191,1313725688,6,119.42.233.242,124.8,338.6666666666667
147.32.84.191,1313725689,6,119.42.233.242,0,0
147.32.84.191,1313725661,6,119.167.201.251,141.55555555555554,881.4166666666666
147.32.84.191,1313725673,6,119.167.201.251,72.28571428571429,2084.866666666667
147.32.84.191,1313725689,6,119.167.201.251,0,0
147.32.84.191,1313725689,6,110.75.2.88,158.8,261.6
147.32.84.191,1313725690,6,110.75.2.88,0,0
147.32.84.191,1313725690,6,110.75.2.95,132.4,253.8
147.32.84.191,1313725689,6,119.42.233.239,321.7142857142857,0
147.32.84.191,1313725693,6,119.42.233.239,0,687.5
147.32.84.191,1313725693,6,119.42.233.241,329.1111111111111,215.57142857142858
147.32.84.191,1313725693,6,119.42.233.241,0,0
147.32.84.191,1313725691,6,110.75.2.95,0,0
147.32.84.191,1313725690,6,110.75.2.95,189.14285714285714,267.4
147.32.84.191,1313725694,6,110.75.2.95,0,0
147.32.84.191,1313725693,6,119.42.233.239,532,148.8
147.32.84.191,1313725694,6,119.42.233.239,0,0
147.32.84.191,1313725694,6,119.42.233.239,520,0
147.32.84.191,1313725694,6,119.42.233.239,0,719.5
147.32.84.191,1313725694,6,110.75.2.95,132.4,185
147.32.84.191,1313725695,6,110.75.2.95,0,0
147.32.84.191,1313725694,6,110.75.2.95,132.4,185.2
147.32.84.191,1313725695,6,110.75.2.95,0,0
147.32.84.165,1313725484,17,147.32.84.255,192,174
147.32.84.191,1313725694,6,119.42.233.241,466.57142857142856,0
147.32.84.191,1313725695,6,119.42.233.241,0,723.5
147.32.84.191,1313725695,6,110.75.2.95,132.4,263
147.32.84.191,1313725696,6,110.75.2.95,0,0
147.32.84.191,1313725695,6,110.75.2.95,132.4,185
147.32.84.191,1313725696,6,110.75.2.95,0,0
147.32.84.191,1313725695,6,119.42.227.212,464,270.8
147.32.84.191,1313725696,6,119.42.227.212,0,0
147.32.84.191,1313725695,6,119.42.227.212,464,270.8
147.32.84.191,1313725696,6,119.42.227.212,0,0
147.32.84.191,1313725695,6,119.42.233.240,158,91
147.32.84.191,1313725696,6,119.42.233.240,0,0
147.32.84.191,1313725696,6,119.42.227.212,619.4285714285714,232.5
147.32.84.191,1313725696,6,119.42.227.212,0,0
147.32.84.191,1313725696,6,119.42.233.241,241.2,143
147.32.84.191,1313725697,6,119.42.233.241,0,0
147.32.84.191,1313725696,6,119.42.227.212,464,269.8
147.32.84.191,1313725697,6,119.42.227.212,0,0
147.32.84.191,1313725697,6,119.42.233.240,105.11111111111111,95
147.32.84.191,1313725695,6,110.75.2.95,0,0
147.32.84.191,1313725697,6,119.42.227.212,619.1428571428571,232
147.32.84.191,1313725698,6,119.42.227.212,0,0
147.32.84.191,1313725698,6,119.42.227.212,619.1428571428571,241.33333333333334
147.32.84.191,1313725698,6,119.42.227.212,0,0
147.32.84.191,1313725698,6,119.42.233.240,158,91
147.32.84.191,1313725698,6,119.42.233.240,0,0
147.32.84.191,1313725698,6,119.42.233.241,241.2,0
147.32.84.191,1313725699,6,119.42.233.241,0,357
147.32.84.191,1313725657,6,58.215.240.7,0.0325652841781874,2697.6302962129735
147.32.84.191,1313725699,6,58.215.240.7,0,0
147.32.84.191,1313725689,6,124.232.159.250,64.79069767441861,1651.421052631579
147.32.84.191,1313725699,6,124.232.159.250,0,0
147.32.84.191,1313725694,6,222.186.49.240,19.257142857142856,1705.111111111111
218.29.176.166,1313725578,17,147.32.84.165,53.583333333333336,1040.491990846682
147.32.84.191,1313725699,6,119.42.233.240,188.8,95
147.32.84.191,1313725700,6,119.42.233.240,0,0
147.32.84.191,1313725699,6,219.232.241.159,164.8,40.8
147.32.84.191,1313725683,6,64.120.223.180,106.85714285714286,101.6
147.32.84.191,1313725700,6,219.232.241.159,0,0
147.32.84.191,1313725694,6,222.186.49.240,25.433962264150942,2294.3
147.32.84.191,1313725660,6,64.120.223.180,200.32258064516128,514.1538461538462
147.32.84.191,1313725690,6,119.97.134.250,79.24528301886792,2011.1666666666667
147.32.84.191,1313725694,6,58.218.203.250,86.10526315789474,920.4
147.32.84.191,1313725694,6,222.186.49.250,90.85714285714286,1073.7
147.32.84.191,1313725689,6,222.186.49.250,98.25641025641026,1357.6
147.32.84.191,1313725694,6,119.97.134.250,85.60975609756098,2016.7857142857142
147.32.84.165,1313725583,17,221.123.176.37,29.88888888888889,30.5
147.32.84.191,1313725703,6,219.232.241.176,161.2,40.8
147.32.84.191,1313725703,6,219.232.241.176,0,0
147.32.84.191,1313725690,6,61.155.199.240,57.39495798319328,2300.851063829787
147.32.84.191,1313725697,6,58.215.107.240,48.206896551724135,1387
147.32.84.191,1313725704,6,119.42.227.250,453.42857142857144,106
147.32.84.191,1313725704,6,119.42.227.250,0,0
147.32.84.191,1313725695,6,119.42.233.239,268.3636363636364,0
147.32.84.191,1313725705,6,119.42.233.239,0,204.5
147.32.84.191,1313725694,6,61.155.199.240,42.849557522123895,2677.358974358974
147.32.84.191,1313725705,6,211.151.52.37,118.8,303
147.32.84.191,1313725705,6,211.151.52.37,0,0
147.32.84.191,1313725699,6,124.232.159.250,45.61290322580645,1656.6666666666667
147.32.84.191,1313725690,6,119.167.201.242,0,584.4
147.32.84.191,1313725697,6,58.215.107.240,8.47337278106509,2627.2
147.32.84.191,1313725690,6,118.123.202.250,49.55905511811024,2379.7272727272725
147.32.84.191,1313725694,6,118.123.202.250,92.36144578313252,2218.8571428571427
147.32.84.191,1313725690,6,119.167.201.251,0,350.5
147.32.84.191,1313725708,6,119.42.227.246,237.6,291.1666666666667
147.32.84.191,1313725708,6,119.42.227.246,0,0
147.32.84.191,1313725708,6,118.123.202.250,0,0
147.32.84.191,1313725708,6,119.42.227.246,191.2,323
147.32.84.191,1313725675,6,125.39.78.235,44,172.33333333333334
147.32.84.191,1313725676,6,125.39.78.235,6.408163265306122,1227.525
147.32.84.191,1313725700,6,182.131.17.250,49.333333333333336,1325.5
147.32.84.191,1313725690,6,119.167.201.251,52.92307692307692,1296.2
147.32.84.191,1313725709,6,119.42.227.246,0,0
147.32.84.191,1313725694,6,119.167.201.251,48.46153846153846,702.1111111111111
147.32.84.191,1313725694,6,124.232.159.250,88.9367088607595,1461.775
147.32.84.191,1313725709,6,119.42.233.241,300.8,0
147.32.84.191,1313725710,6,119.42.233.241,0,185.5
147.32.84.191,1313725711,6,119.42.233.241,378.4,129
147.32.84.191,1313725711,6,119.42.227.246,189.6,131.8
147.32.84.191,1313725711,6,119.42.233.241,0,0
147.32.84.191,1313725712,6,119.42.227.246,0,0
147.32.84.191,1313725712,6,119.42.233.241,332,0
147.32.84.191,1313725712,6,119.42.227.246,135.42857142857142,719
119.42.233.241,1313725712,6,147.32.84.191,0,79.66666666666667
147.32.84.191,1313725713,6,119.42.227.246,0,0
147.32.84.191,1313725676,6,119.167.201.242,38,1824.7142857142858
147.32.84.191,1313725713,6,119.42.233.239,382.8,0
119.42.233.239,1313725714,6,147.32.84.191,0,36.833333333333336
147.32.84.191,1313725717,6,119.42.233.239,311.2,81.8
147.32.84.191,1313725718,6,119.42.233.239,0,0
147.32.84.191,1313725662,6,218.241.153.206,93.14285714285714,434.3333333333333
147.32.84.191,1313725717,6,61.155.199.240,57.09090909090909,887
147.32.84.191,1313725681,6,125.39.78.235,62.15384615384615,516.25
147.32.84.191,1313725723,6,115.238.226.43,46.4,79.6
147.32.84.191,1313725724,6,115.238.226.43,0,0
147.32.84.191,1313725715,6,221.192.149.220,67.55555555555556,352.85714285714283
221.123.176.37,1313725594,17,147.32.84.165,59,59
147.32.84.191,1313725724,6,183.60.14.10,122.4,29.2
147.32.84.191,1313725725,6,183.60.14.10,0,0
147.32.84.191,1313725709,6,221.192.149.220,107.52941176470588,325.9
147.32.84.191,1313725726,6,221.123.176.24,76,0
147.32.84.191,1313725725,6,121.14.77.186,111.2,376
147.32.84.191,1313725727,6,121.14.77.186,0,0
147.32.84.191,1313725726,6,221.123.176.24,0,118.2
147.32.84.191,1313725727,6,221.123.176.24,77,0
147.32.84.191,1313725727,6,221.123.176.24,0,148.5
147.32.84.191,1313725727,6,221.123.176.10,49.142857142857146,664.5714285714286
147.32.84.191,1313725728,6,221.123.176.10,0,0
147.32.84.191,1313725697,6,183.60.136.65,84.28571428571429,538.6
147.32.84.191,1313725728,6,61.160.210.188,12.473684210526315,1214.107142857143
147.32.84.191,1313725729,6,61.160.210.188,0,0
147.32.84.191,1313725715,6,221.192.149.220,56.18181818181818,234.28571428571428
147.32.84.191,1313725725,6,121.14.77.186,158.85714285714286,451.2
147.32.84.191,1313725730,6,121.14.77.186,0,0
147.32.84.191,1313725728,6,61.160.210.188,11.333333333333334,1737.0454545454545
147.32.84.191,1313725729,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725728,6,61.160.210.188,8.535714285714286,1854.8148148148148
147.32.84.191,1313725729,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725728,6,61.160.210.188,6.722222222222222,1302.423076923077
147.32.84.191,1313725729,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725730,6,61.160.210.188,0,0
147.32.84.191,1313725728,6,221.123.176.10,0,0
147.32.84.191,1313725707,6,221.192.149.220,68.16326530612245,1280.6363636363637
147.32.84.191,1313725700,6,183.60.136.65,84.28571428571429,538.6
147.32.84.191,1313725723,6,125.39.78.235,0,0
8.6.0.1,1313725621,0,8.0.6.4,0,0
147.32.84.191,1313725696,6,219.153.76.26,49.46641074856046,1204.948051948052
147.32.84.191,1313725750,6,219.153.76.26,0,0
147.32.84.191,1313725747,6,125.39.78.235,0,0
147.32.84.191,1313725750,6,219.153.76.26,116.57142857142857,256.6666666666667
147.32.84.191,1313725754,6,219.153.76.26,0,0
147.32.84.191,1313725754,6,221.123.176.12,81.2,27.2
147.32.84.191,1313725754,6,221.123.176.12,0,0
147.32.84.191,1313725750,6,125.39.78.235,0,0
147.32.84.191,1313725756,6,125.39.78.235,0,0
147.32.84.165,1313725467,17,221.123.176.74,64,42.5
147.32.84.191,1313725634,17,147.32.84.255,192.2,201
147.32.84.191,1313725624,17,147.32.84.255,59.14754098360656,68
147.32.84.165,1313725618,17,58.48.111.62,38.54545454545455,8
147.32.84.191,1313725774,6,147.32.84.171,114.11111111111111,83.27272727272727
147.32.84.191,1313725774,6,147.32.84.171,0,0
46.211.202.106,1313725641,17,147.32.84.165,121.5,265.8
147.32.84.191,1313725675,6,125.39.78.235,6.020806241872561,1402.86690647482
147.32.84.192,1313725784,6,173.194.1.29,0.9052287581699346,2425.249180327869
147.32.84.191,1313725767,6,125.39.78.235,0,0
147.32.84.191,1313725722,6,60.12.105.203,90.64516129032258,656.3684210526316
147.32.84.191,1313725725,6,60.12.105.203,62.44444444444444,103.83333333333333
147.32.84.165,1313725483,17,70.160.106.191,98,98
147.32.84.191,1313725660,17,147.32.80.9,33.6,182.21212121212122
147.32.84.165,1313725703,17,221.123.176.37,32.27272727272727,29
147.32.84.191,1313725789,6,125.39.78.235,0,0
221.123.176.37,1313725725,17,147.32.84.165,59,59
147.32.84.192,1313725850,6,222.187.221.28,104.8,710.3333333333334
147.32.84.192,1313725851,6,222.187.221.28,0,0
147.32.84.192,1313725851,6,119.42.233.244,314,99.8
147.32.84.192,1313725851,6,119.42.233.244,0,0
147.32.84.165,1313725532,17,212.45.77.126,98,98
147.32.84.191,1313725737,17,221.123.176.44,42.074074074074076,511.0952380952381
147.32.84.192,1313725859,6,119.42.233.244,124.8,338.6666666666667
147.32.84.192,1313725860,6,119.42.233.244,0,0
147.32.84.192,1313725860,6,119.42.233.239,450.4,275
147.32.84.192,1313725860,6,119.42.233.239,0,0
147.32.84.192,1313725859,6,110.75.2.88,158.8,260.6
147.32.84.192,1313725860,6,110.75.2.88,0,0
147.32.84.192,1313725860,6,119.42.233.252,423.14285714285717,251.5
147.32.84.192,1313725861,6,119.42.233.252,0,0
147.32.84.192,1313725853,6,182.131.17.240,11.927927927927929,2248.391304347826
147.32.84.192,1313725861,6,182.131.17.240,0,0
147.32.84.192,1313725861,6,119.42.233.239,532,148.8
147.32.84.192,1313725861,6,119.42.233.239,0,0
147.32.84.192,1313725861,6,110.75.2.95,132.4,253.8
147.32.84.192,1313725862,6,110.75.2.95,0,0
147.32.84.192,1313725861,6,110.75.2.95,132.4,267.6
147.32.84.192,1313725862,6,110.75.2.95,0,0
147.32.84.192,1313725862,6,119.42.233.239,559.6,81.8
147.32.84.192,1313725862,6,119.42.233.239,0,0
147.32.84.192,1313725862,6,110.75.2.95,132.4,185
147.32.84.192,1313725862,6,110.75.2.95,0,0
147.32.84.192,1313725862,6,110.75.2.95,132.4,263.6
147.32.84.192,1313725863,6,110.75.2.95,0,0
147.32.84.192,1313725864,6,119.42.233.240,158,90.8
147.32.84.192,1313725864,6,119.42.233.240,0,0
147.32.84.192,1313725864,6,119.42.227.212,464,271.8
147.32.84.192,1313725865,6,119.42.227.212,0,0
147.32.84.192,1313725844,6,58.215.240.6,62.57142857142857,273.2
147.32.84.192,1313725864,6,119.42.233.252,240.8,143
147.32.84.192,1313725865,6,119.42.233.252,0,0
147.32.84.192,1313725862,6,110.75.2.95,94.57142857142857,185.2
147.32.84.192,1313725865,6,110.75.2.95,0,0
147.32.84.192,1313725865,6,119.42.233.240,189.2,95
147.32.84.192,1313725866,6,119.42.233.240,0,0
147.32.84.192,1313725866,6,110.75.2.95,147.6,191
147.32.84.192,1313725867,6,110.75.2.95,0,0
147.32.84.192,1313725866,6,122.227.164.156,102.83333333333333,826.6666666666666
147.32.84.192,1313725867,6,119.42.227.212,464,270.6
147.32.84.192,1313725867,6,119.42.227.212,0,0
147.32.84.192,1313725867,6,119.42.227.212,619.4285714285714,232.83333333333334
147.32.84.192,1313725868,6,119.42.227.212,0,0
147.32.84.192,1313725867,6,122.227.164.156,0,0
147.32.84.192,1313725862,6,119.84.122.240,44.93333333333333,1867.3333333333333
147.32.84.192,1313725868,6,119.84.122.240,0,0
147.32.84.192,1313725862,6,121.14.89.240,90.88888888888889,408.2
147.32.84.191,1313725696,6,219.153.76.26,55.079019073569484,1182.592156862745
147.32.84.191,1313725683,6,219.153.76.26,42.07366482504604,1239.7201017811706
147.32.84.192,1313725869,6,119.42.227.212,464,285.8
147.32.84.192,1313725869,6,119.42.227.212,619.1428571428571,231.83333333333334
8.6.0.1,1313725750,0,8.0.6.4,0,0
147.32.84.192,1313725870,6,119.42.227.212,0,0
147.32.84.192,1313725870,6,119.42.227.212,0,0
147.32.84.192,1313725870,6,119.42.227.212,619.1428571428571,241.16666666666666
147.32.84.192,1313725871,6,119.42.227.212,0,0
147.32.84.192,1313725862,6,119.84.122.240,16.4390243902439,1823.3684210526317
147.32.84.191,1313725680,6,219.153.76.26,34.50485436893204,1304.7777777777778
147.32.84.192,1313725861,6,122.228.243.240,77.15555555555555,1501.05
147.32.84.192,1313725860,6,121.207.229.250,47.60919540229885,2292.34375
147.32.84.192,1313725861,6,121.207.229.250,23.082872928176794,2668.162162162162
147.32.84.192,1313725861,6,122.228.243.240,74.35087719298245,1739.4
147.32.84.192,1313725868,6,119.84.122.240,35.473684210526315,1396.4
147.32.84.192,1313725860,6,119.84.122.250,104.16216216216216,1329.5714285714287
147.32.84.192,1313725862,6,119.84.122.250,96.9090909090909,1304.5
147.32.84.192,1313725874,6,119.42.227.250,453.42857142857144,105.83333333333333
147.32.84.192,1313725875,6,119.42.227.250,0,0
147.32.84.192,1313725875,6,119.42.227.246,237.6,291.1666666666667
147.32.84.192,1313725876,6,119.42.227.246,0,0
147.32.84.192,1313725861,6,121.14.89.240,54.075471698113205,1993.904761904762
147.32.84.192,1313725853,6,119.167.201.242,74.74074074074075,1062
147.32.84.192,1313725876,6,119.42.227.246,191.2,323
147.32.84.192,1313725876,6,119.42.227.246,189.6,131.8
147.32.84.192,1313725877,6,119.42.227.246,0,0
147.32.84.192,1313725877,6,119.42.227.246,0,0
147.32.84.192,1313725861,6,119.167.201.251,162.85714285714286,280.4
147.32.84.192,1313725851,6,119.167.201.251,85.6078431372549,1941.6363636363637
147.32.84.192,1313725861,6,182.131.17.240,38.99300699300699,1909.0869565217392
147.32.84.192,1313725876,6,119.42.233.252,300.8,74.2
147.32.84.192,1313725877,6,119.42.233.252,0,0
147.32.84.192,1313725861,6,182.131.17.240,53.94690265486726,2062.6976744186045
147.32.84.192,1313725877,6,119.42.233.252,378.4,129
147.32.84.192,1313725877,6,119.42.233.252,0,0
147.32.84.192,1313725877,6,202.101.167.108,208.4,315
147.32.84.192,1313725877,6,119.42.227.246,135.42857142857142,719
